Date,Comment,CF,SPAN,REP_RATE,POWER,Sens,Res,Interval,SAMPLINGS_NUMBER,Concentration [ppm],Concentration [mol/L]=[M],Wavelength
2023_05_04_13_14_29_445210,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,49.22865271568298,1,1.4990440711271429,4.282983060363265e-05,1579.9900199600756
2023_05_04_13_14_31_415481,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,51.19892311096192,1,2.921214087324333,8.346325963783808e-05,1579.9900199600756
2023_05_04_13_14_33_381455,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,53.164896965026855,1,3.113399224648397,8.895426356138278e-05,1579.9900199600756
2023_05_04_13_14_35_134396,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,54.91783785820007,1,2.536843812676474,7.248125179075639e-05,1579.9900199600756
2023_05_04_13_14_37_100098,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,56.883540391922,1,2.2293475929581557,6.369564551309016e-05,1579.9900199600756
2023_05_04_13_14_39_069210,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,58.852652072906494,1,1.8065402908453223,5.161543688129492e-05,1579.9900199600756
2023_05_04_13_14_41_037543,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,60.820985078811646,1,2.8443400323947885,8.126685806842253e-05,1579.9900199600756
2023_05_04_13_14_43_007235,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,62.790677547454834,1,1.1915478514086901,3.404422432596257e-05,1579.9900199600756
2023_05_04_13_14_44_981552,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,64.76499438285828,1,1.8065402908453223,5.161543688129492e-05,1579.9900199600756
2023_05_04_13_14_46_941839,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,66.72528171539307,1,1.8065402908454569,5.161543688129877e-05,1579.9900199600756
2023_05_04_13_14_48_912297,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,68.69573974609375,1,2.114036510563771,6.040104315896488e-05,1579.9900199600756
2023_05_04_13_14_50_882935,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,70.66637706756592,1,3.2671473345076256,9.334706670021787e-05,1579.9900199600756
2023_05_04_13_14_52_849889,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,72.63333082199097,1,3.9205768014090934,0.00011201648004025981,1579.9900199600756
2023_05_04_13_14_54_820181,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,74.60148620605469,1,3.0749621971835577,8.785606277667308e-05,1579.9900199600756
2023_05_04_13_14_56_795982,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,76.5794243812561,1,2.3446586753525405,6.699024786721545e-05,1579.9900199600756
2023_05_04_13_14_58_758192,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,78.54163408279419,1,2.767465977465105,7.9070456499003e-05,1579.9900199600756
2023_05_04_13_15_00_723835,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,80.50727725028992,1,2.536843812676474,7.248125179075639e-05,1579.9900199600756
2023_05_04_13_15_02_699333,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,82.48277521133423,1,2.536843812676474,7.248125179075639e-05,1579.9900199600756
2023_05_04_13_15_04_668273,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,84.45171523094177,1,1.9602884007045467,5.600824002012991e-05,1579.9900199600756
2023_05_04_13_15_06_639202,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,86.42264413833618,1,1.460607043662303,4.1731629818922944e-05,1579.9900199600756
2023_05_04_13_15_08_599088,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,88.3825306892395,1,3.0749621971835577,8.785606277667308e-05,1579.9900199600756
2023_05_04_13_15_10_564550,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,90.34799218177795,1,3.1518362521131023,9.005246434608864e-05,1579.9900199600756
2023_05_04_13_15_12_533795,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,92.31723761558531,1,3.8052657190145744,0.0001087218776861307,1579.9900199600756
2023_05_04_13_15_14_518586,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,94.30202841758728,1,0.538118384507218,1.5374810985920517e-05,1579.9900199600756
2023_05_04_13_15_16_473597,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,96.2570390701294,1,2.921214087324333,8.346325963783808e-05,1579.9900199600756
2023_05_04_13_15_18_232364,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,98.0158064365387,1,2.114036510563771,6.040104315896488e-05,1579.9900199600756
2023_05_04_13_15_20_202689,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,99.98613142967224,1,0.1921851373240641,5.491003923544688e-06,1579.9900199600756
2023_05_04_13_15_22_166183,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,101.94962573051453,1,3.5746435542258013,0.00010213267297788004,1579.9900199600756
2023_05_04_13_15_24_128406,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,103.91184830665588,1,2.3446586753525405,6.699024786721545e-05,1579.9900199600756
2023_05_04_13_15_25_886166,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,105.6696081161499,1,4.035887883803478,0.00011531108239438509,1579.9900199600756
2023_05_04_13_15_27_849025,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,107.6324667930603,1,5.112124652817514,0.0001460607043662147,1579.9900199600756
2023_05_04_13_15_29_818865,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,109.60230708122252,1,0.7687405492958528,2.1964015694167223e-05,1579.9900199600756
2023_05_04_13_15_31_788705,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,111.57214760780334,1,1.9602884007045467,5.600824002012991e-05,1579.9900199600756
2023_05_04_13_15_33_755720,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,113.53916239738464,1,0.538118384507218,1.5374810985920517e-05,1579.9900199600756
2023_05_04_13_15_35_723935,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,115.50737714767456,1,2.536843812676474,7.248125179075639e-05,1579.9900199600756
2023_05_04_13_15_37_693737,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,117.47717952728271,1,2.1140365105636367,6.040104315896105e-05,1579.9900199600756
2023_05_04_13_15_39_663576,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,119.44701838493349,1,2.7290289500005382,7.79722557143011e-05,1579.9900199600756
2023_05_04_13_15_41_627249,,1600,50,19.64MHz,10,MID,2nm <1.643nm>,121.41069149971008,1,1.537481098591848,4.392803138833851e-05,1579.9900199600756
2023_05_04_13_15_45_132811,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,2.207548856735229,1,-3.4208954443667117,-9.77398698390489e-05,1579.9900199600756
2023_05_04_13_15_47_102257,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,4.176994562149048,1,1.0377997415493274,2.965142118712364e-05,1579.9900199600756
2023_05_04_13_15_49_065977,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,6.1407151222229,1,-2.767465977465243,-7.907045649900694e-05,1579.9900199600756
2023_05_04_13_15_51_036047,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,8.110785484313965,1,-2.114036510563771,-6.040104315896488e-05,1579.9900199600756
2023_05_04_13_15_53_008018,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,10.082756519317629,1,-1.768103263380617,-5.051723609658906e-05,1579.9900199600756
2023_05_04_13_15_54_989721,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,12.064459085464478,1,-4.535569240845726,-0.00012958769259559217,1579.9900199600756
2023_05_04_13_15_56_954198,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,14.028936386108398,1,-3.9974508563386384,-0.00011421288160967538,1579.9900199600756
2023_05_04_13_15_58_913683,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,15.988421440124512,1,-2.882777059859628,-8.236505885313222e-05,1579.9900199600756
2023_05_04_13_16_00_882217,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,17.956955194473267,1,-2.7290289500005382,-7.79722557143011e-05,1579.9900199600756
2023_05_04_13_16_03_138582,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,20.21332025527954,1,0.03843702746470135,1.098200784705753e-06,1579.9900199600756
2023_05_04_13_16_05_145108,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,22.219846487045288,1,-2.805903004930083,-8.016865728371665e-05,1579.9900199600756
2023_05_04_13_16_07_220173,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,24.29491114616394,1,0.03843702746470135,1.098200784705753e-06,1579.9900199600756
2023_05_04_13_16_09_194882,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,26.269620418548584,1,-3.689954636620186,-0.00010542727533200532,1579.9900199600756
2023_05_04_13_16_11_165601,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,28.240338802337646,1,-0.1921851373240641,-5.491003923544688e-06,1579.9900199600756
2023_05_04_13_16_13_130518,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,30.20525574684143,1,-2.459969757746929,-7.028485022134082e-05,1579.9900199600756
2023_05_04_13_16_15_100827,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,32.17556548118591,1,-2.613717867606015,-7.467765336017185e-05,1579.9900199600756
2023_05_04_13_16_17_068705,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,34.14344263076782,1,1.076236769014167,3.0749621971833344e-05,1579.9900199600756
2023_05_04_13_16_19_032104,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,36.10684251785278,1,-1.844977318310162,-5.271363766600463e-05,1579.9900199600756
2023_05_04_13_16_21_001161,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,38.07589912414551,1,-3.305584361972327,-9.444526748492362e-05,1579.9900199600756
2023_05_04_13_16_22_972006,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,40.04674434661865,1,-2.3446586753525405,-6.699024786721545e-05,1579.9900199600756
2023_05_04_13_16_24_942490,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,42.01722764968872,1,-4.381821130986636,-0.00012519488945676103,1579.9900199600756
2023_05_04_13_16_26_911854,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,43.986592054367065,1,-2.575280840141313,-7.35794525754661e-05,1579.9900199600756
2023_05_04_13_16_28_882355,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,45.957093477249146,1,-1.6527921809862325,-4.722263374246378e-05,1579.9900199600756
2023_05_04_13_16_30_850694,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,47.9254322052002,1,-2.8059030049299483,-8.01686572837128e-05,1579.9900199600756
2023_05_04_13_16_32_816311,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,49.89104866981506,1,-2.6521548950708587,-7.577585414488168e-05,1579.9900199600756
2023_05_04_13_16_34_785816,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,51.86055374145508,1,-3.190273279577942,-9.115066513079835e-05,1579.9900199600756
2023_05_04_13_16_36_754038,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,53.828776359558105,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_16_38_725464,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,55.80020189285278,1,-1.614355153521389,-4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_16_40_691807,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,57.766544818878174,1,-1.614355153521389,-4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_16_42_665466,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,59.7383337020874,1,-1.6912292084510723,-4.832083452717349e-05,1579.9900199600756
2023_05_04_13_16_44_634629,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,61.709367513656616,1,-1.7296662359157775,-4.941903531187936e-05,1579.9900199600756
2023_05_04_13_16_46_596763,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,63.67150139808655,1,-2.2293475929581557,-6.369564551309016e-05,1579.9900199600756
2023_05_04_13_16_48_347974,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,65.42271161079407,1,-2.767465977465243,-7.907045649900694e-05,1579.9900199600756
2023_05_04_13_16_50_318932,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,67.39367032051086,1,-2.536843812676474,-7.248125179075639e-05,1579.9900199600756
2023_05_04_13_16_52_289970,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,69.36284828186035,1,-0.9993627140847605,-2.855322040242173e-05,1579.9900199600756
2023_05_04_13_16_54_269953,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,71.34282565116882,1,-4.189635993662568,-0.00011970388553321623,1579.9900199600756
2023_05_04_13_16_56_225267,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,73.30000472068787,1,-2.3830957028172457,-6.808844865192131e-05,1579.9900199600756
2023_05_04_13_16_58_193817,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,75.26855540275574,1,-3.9590138288737986,-0.00011311468082496567,1579.9900199600756
2023_05_04_13_17_00_161795,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,77.23653316497803,1,-1.844977318310162,-5.271363766600463e-05,1579.9900199600756
2023_05_04_13_17_02_130705,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,79.20544266700745,1,-2.3830957028172457,-6.808844865192131e-05,1579.9900199600756
2023_05_04_13_17_04_103009,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,81.17774677276611,1,-0.6149924394369014,-1.757121255534004e-05,1579.9900199600756
2023_05_04_13_17_06_070290,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,83.14502811431885,1,-1.8449773183102967,-5.271363766600848e-05,1579.9900199600756
2023_05_04_13_17_08_036615,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,85.1113531589508,1,-2.767465977465243,-7.907045649900694e-05,1579.9900199600756
2023_05_04_13_17_09_786030,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,86.85871124267578,1,-2.190910565493316,-6.259744472838045e-05,1579.9900199600756
2023_05_04_13_17_11_759791,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,88.83452868461609,1,-2.921214087324467,-8.346325963784192e-05,1579.9900199600756
2023_05_04_13_17_13_723456,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,90.798193693161,1,-1.2299848788735297,-3.5142425110672274e-05,1579.9900199600756
2023_05_04_13_17_15_693404,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,92.76814198493958,1,-3.1902732795780806,-9.11506651308023e-05,1579.9900199600756
2023_05_04_13_17_17_663855,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,94.73859333992004,1,-3.728391664085164,-0.00010652547611671897,1579.9900199600756
2023_05_04_13_17_19_633131,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,96.70786929130554,1,-2.267784620422861,-6.479384629779603e-05,1579.9900199600756
2023_05_04_13_17_21_599314,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,98.67405247688292,1,-1.2684219063383735,-3.62406258953821e-05,1579.9900199600756
2023_05_04_13_17_23_570374,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,100.64511227607728,1,-1.8834143457750019,-5.381183845071434e-05,1579.9900199600756
2023_05_04_13_17_25_536665,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,102.61140275001526,1,-3.5746435542259394,-0.00010213267297788398,1579.9900199600756
2023_05_04_13_17_27_506246,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,104.580983877182,1,-1.9987254281693865,-5.7106440804839616e-05,1579.9900199600756
2023_05_04_13_17_29_478227,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,106.55296540260316,1,-2.383095702817384,-6.808844865192525e-05,1579.9900199600756
2023_05_04_13_17_31_442209,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,108.51694750785828,1,-2.7290289500005382,-7.79722557143011e-05,1579.9900199600756
2023_05_04_13_17_33_412336,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,110.48707365989684,1,-3.728391664085029,-0.00010652547611671512,1579.9900199600756
2023_05_04_13_17_35_382412,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,112.45715045928956,1,-3.4208954443667117,-9.77398698390489e-05,1579.9900199600756
2023_05_04_13_17_37_347135,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,114.4218728542328,1,-4.189635993662707,-0.0001197038855332202,1579.9900199600756
2023_05_04_13_17_39_319705,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,116.39444303512572,1,-2.921214087324467,-8.346325963784192e-05,1579.9900199600756
2023_05_04_13_17_41_071603,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,118.14634108543396,1,-2.8443400323949226,-8.126685806842636e-05,1579.9900199600756
2023_05_04_13_17_43_037139,,1600,50,11.22MHz,6,MID,2nm <1.643nm>,120.11187720298769,1,-3.5746435542258013,-0.00010213267297788004,1579.9900199600756
2023_05_04_13_17_46_761367,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,2.418287992477417,1,-0.807177576760558,-2.3062216478873087e-05,1579.9900199600756
2023_05_04_13_17_48_716751,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,4.373672008514404,1,-2.1140365105636367,-6.040104315896105e-05,1579.9900199600756
2023_05_04_13_17_50_688467,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,6.345388412475586,1,-1.844977318310162,-5.271363766600463e-05,1579.9900199600756
2023_05_04_13_17_52_661916,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,8.31883692741394,1,0.49968135704224376,1.4276610201206965e-05,1579.9900199600756
2023_05_04_13_17_54_630354,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,10.287275075912476,1,-2.6521548950708587,-7.577585414488168e-05,1579.9900199600756
2023_05_04_13_17_56_380470,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,12.03739094734192,1,-1.4606070436621645,-4.173162981891899e-05,1579.9900199600756
2023_05_04_13_17_58_360818,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,14.01773977279663,1,-3.728391664085029,-0.00010652547611671512,1579.9900199600756
2023_05_04_13_18_00_316275,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,15.973196506500244,1,-1.1915478514086901,-3.404422432596257e-05,1579.9900199600756
2023_05_04_13_18_02_289137,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,17.94605827331543,1,-3.190273279577942,-9.115066513079835e-05,1579.9900199600756
2023_05_04_13_18_04_256035,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,19.912956714630127,1,-1.768103263380617,-5.051723609658906e-05,1579.9900199600756
2023_05_04_13_18_06_224383,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,21.881304264068604,1,-1.8065402908453223,-5.161543688129492e-05,1579.9900199600756
2023_05_04_13_18_08_196655,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,23.851783990859985,1,-1.4990440711268698,-4.282983060362485e-05,1579.9900199600756
2023_05_04_13_18_10_157957,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,25.81487798690796,1,-1.1146737964790108,-3.184782275654317e-05,1579.9900199600756
2023_05_04_13_18_12_130560,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,27.78748178482056,1,-2.9980881422540127,-8.56596612072575e-05,1579.9900199600756
2023_05_04_13_18_14_099777,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,29.75669860839844,1,-1.4990440711268698,-4.282983060362485e-05,1579.9900199600756
2023_05_04_13_18_16_073410,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,31.73033118247986,1,-1.0377997415494657,-2.9651421187127592e-05,1579.9900199600756
2023_05_04_13_18_17_830555,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,33.485114336013794,1,-3.113399224648263,-8.895426356137894e-05,1579.9900199600756
2023_05_04_13_18_19_790307,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,35.44522857666016,1,-2.6521548950707206,-7.577585414487774e-05,1579.9900199600756
2023_05_04_13_18_21_757159,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,37.41408085823059,1,0.6534294669014682,1.866941334004195e-05,1579.9900199600756
2023_05_04_13_18_23_724922,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,39.38184356689453,1,-3.5746435542258013,-0.00010213267297788004,1579.9900199600756
2023_05_04_13_18_25_698060,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,41.35312342643738,1,-1.2299848788733954,-3.514242511066844e-05,1579.9900199600756
2023_05_04_13_18_27_660049,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,43.31697034835816,1,-2.114036510563771,-6.040104315896488e-05,1579.9900199600756
2023_05_04_13_18_29_611918,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,45.26883912086487,1,0.3074962197183142,8.78560627766612e-06,1579.9900199600756
2023_05_04_13_18_31_599021,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,47.255942583084106,1,-0.07687405492954108,-2.1964015694154594e-06,1579.9900199600756
2023_05_04_13_18_33_568448,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,49.22536897659302,1,0.153748109859086,4.392803138831028e-06,1579.9900199600756
2023_05_04_13_18_35_536891,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,51.19381237030029,1,-2.267784620422861,-6.479384629779603e-05,1579.9900199600756
2023_05_04_13_18_37_507061,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,53.16398286819458,1,-1.1531108239438503,-3.294602354125287e-05,1579.9900199600756
2023_05_04_13_18_39_473631,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,55.130552530288696,1,-3.4593324718314165,-9.883807062375476e-05,1579.9900199600756
2023_05_04_13_18_41_443124,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,57.09832286834717,1,-2.49840678521163,-7.138305100604657e-05,1579.9900199600756
2023_05_04_13_18_43_419101,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,59.07602190971375,1,-2.344658675352406,-6.69902478672116e-05,1579.9900199600756
2023_05_04_13_18_45_493284,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,61.15020537376404,1,-0.269059192253609,-7.687405492960259e-06,1579.9900199600756
2023_05_04_13_18_47_571137,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,63.228058099746704,1,-2.383095702817111,-6.808844865191746e-05,1579.9900199600756
2023_05_04_13_18_49_537935,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,65.19485640525818,1,-2.998088142253878,-8.565966120725366e-05,1579.9900199600756
2023_05_04_13_18_51_504044,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,67.16096568107605,1,-1.7296662359157775,-4.941903531187936e-05,1579.9900199600756
2023_05_04_13_18_53_471737,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,69.12865853309631,1,-2.267784620422861,-6.479384629779603e-05,1579.9900199600756
2023_05_04_13_18_55_440728,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,71.09764909744263,1,-3.3824584169018714,-9.664166905433918e-05,1579.9900199600756
2023_05_04_13_18_57_191684,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,72.84860491752625,1,-2.613717867606015,-7.467765336017185e-05,1579.9900199600756
2023_05_04_13_18_59_162842,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,74.81976294517517,1,-3.1518362521131023,-9.005246434608864e-05,1579.9900199600756
2023_05_04_13_19_01_132003,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,76.78892469406128,1,-2.4599697577467907,-7.028485022133688e-05,1579.9900199600756
2023_05_04_13_19_03_096795,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,78.75371670722961,1,0.0,0.0,1579.9900199600756
2023_05_04_13_19_05_069455,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,80.72637677192688,1,-3.3824584169018714,-9.664166905433918e-05,1579.9900199600756
2023_05_04_13_19_07_037491,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,82.69441246986389,1,-2.267784620422861,-6.479384629779603e-05,1579.9900199600756
2023_05_04_13_19_09_115408,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,84.77232933044434,1,-2.3062216478877007,-6.589204708250574e-05,1579.9900199600756
2023_05_04_13_19_11_084012,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,86.7409336566925,1,-2.0755994830989315,-5.9302842374255184e-05,1579.9900199600756
2023_05_04_13_19_13_053602,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,88.71052289009094,1,-4.804628433099335,-0.00013727509808855243,1579.9900199600756
2023_05_04_13_19_15_020774,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,90.67769527435304,1,-1.768103263380617,-5.051723609658906e-05,1579.9900199600756
2023_05_04_13_19_16_991658,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,92.64857959747314,1,-1.6527921809862325,-4.722263374246378e-05,1579.9900199600756
2023_05_04_13_19_18_956795,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,94.61371612548828,1,-2.998088142253878,-8.565966120725366e-05,1579.9900199600756
2023_05_04_13_19_20_923876,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,96.58079743385316,1,-4.420258158451338,-0.00012629309024146678,1579.9900199600756
2023_05_04_13_19_22_896611,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,98.55353212356567,1,-3.0749621971835577,-8.785606277667308e-05,1579.9900199600756
2023_05_04_13_19_24_862781,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,100.51970195770264,1,-1.5759181260565491,-4.5026232173044264e-05,1579.9900199600756
2023_05_04_13_19_26_836212,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,102.49313354492188,1,-1.2299848788735297,-3.5142425110672274e-05,1579.9900199600756
2023_05_04_13_19_28_801731,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,104.45865201950072,1,-1.7296662359157775,-4.941903531187936e-05,1579.9900199600756
2023_05_04_13_19_30_771654,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,106.42857527732848,1,-1.9602884007044081,-5.600824002012595e-05,1579.9900199600756
2023_05_04_13_19_32_736369,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,108.39329075813292,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
2023_05_04_13_19_34_712965,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,110.36988639831544,1,-3.190273279577942,-9.115066513079835e-05,1579.9900199600756
2023_05_04_13_19_36_677255,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,112.33417630195618,1,-1.2684219063382352,-3.624062589537815e-05,1579.9900199600756
2023_05_04_13_19_38_653207,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,114.31012868881226,1,-1.8065402908453223,-5.161543688129492e-05,1579.9900199600756
2023_05_04_13_19_40_611055,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,116.26797604560852,1,-1.0377997415494657,-2.9651421187127592e-05,1579.9900199600756
2023_05_04_13_19_42_583651,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,118.24057245254517,1,-2.7290289500004037,-7.797225571429725e-05,1579.9900199600756
2023_05_04_13_19_44_548861,,1600,50,11.22MHz,7,MID,2nm <1.643nm>,120.20578217506409,1,-0.7303035218311515,-2.0865814909461472e-05,1579.9900199600756
2023_05_04_13_19_48_059899,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,2.258798837661743,1,1.8449773183100235,5.271363766600067e-05,1579.9900199600756
2023_05_04_13_19_50_023287,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,4.222186803817749,1,-1.614355153521389,-4.6124432957753966e-05,1579.9900199600756
2023_05_04_13_19_51_997570,,1600,50,11.22MHz,8,MID,2nm <1.643nm>,6.196470260620117,1,-1.34529596126778,-3.8437027464793716e-05,1579.9900199600756
